日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,出来高,5日平均,25日平均
2004/2/5,"10,377.90","10,478.41","10,374.90","10,464.60","10,622.82","10,818.80","10,519.06","67,853","72,111.40","73,041.72"
2004/2/4,"10,614.73","10,627.26","10,418.77","10,447.25","10,685.79","10,816.91","10,525.75","82,228","72,126.00","72,542.92"
2004/2/3,"10,787.32","10,800.78","10,507.93","10,641.92","10,766.83","10,813.64","10,530.27","80,416","68,503.00","71,043.40"
2004/2/2,"10,784.93","10,861.97","10,765.38","10,776.73","10,824.05","10,802.81","10,528.80","67,861","65,055.00","70,022.48"
2004/1/30,"10,761.83","10,838.40","10,729.38","10,783.61","10,863.23","10,786.64","10,525.67","62,199","66,457.60","69,467.56"
2004/1/29,"10,755.37","10,786.21","10,666.55","10,779.44","10,920.31","10,766.68","10,526.16","67,926","69,554.00","69,469.16"
2004/1/28,"10,844.58","10,901.45","10,799.54","10,852.47","10,964.56","10,739.66","10,525.64","64,113","71,057.40","69,055.72"
2004/1/27,"11,049.12","11,075.30","10,916.51","10,928.03","10,994.54","10,709.27","10,523.73","63,176","74,887.00","68,971.32"
2004/1/26,"11,004.44","11,013.37","10,872.79","10,972.60","11,029.56","10,683.01","10,519.27","74,874","79,885.00","68,775.08"
2004/1/23,"11,001.87","11,139.39","10,937.48","11,069.01","11,042.30","10,663.74","10,511.11","77,681","83,006.40","68,821.88"
2004/1/22,"11,060.31","11,115.13","10,997.45","11,000.70","10,999.94","10,627.76","10,499.78","75,443","81,974.00","69,630.68"
2004/1/21,"11,056.14","11,163.62","11,002.39","11,002.39","10,932.83","10,590.74","10,489.50","83,261","84,015.60","68,969.72"
2004/1/20,"11,055.01","11,193.64","10,979.25","11,103.10","10,904.95","10,547.07","10,480.38","88,166","85,210.60","68,041.88"
2004/1/19,"10,937.46","11,044.31","10,916.99","11,036.33","10,854.27","10,507.92","10,469.81","90,481","83,654.60","66,922.04"
2004/1/16,"10,719.19","10,857.20","10,715.25","10,857.20","10,840.01","10,468.28","10,462.69","72,519","84,572.60","65,712.04"
2004/1/15,"10,855.20","10,881.77","10,665.15","10,665.15","10,836.10","10,448.93","10,457.59","85,651","86,130.20","65,125.92"
2004/1/14,"10,797.70","10,883.24","10,730.45","10,863.00","10,854.64","10,439.52","10,461.24","89,236","81,976.40","64,434.72"
2004/1/13,"10,965.61","10,965.61","10,790.41","10,849.68","10,844.83","10,418.06","10,463.51","80,386","79,475.40","63,198.40"
2004/1/9,"10,932.34","11,008.56","10,861.28","10,965.05","10,839.93","10,400.48","10,465.38","95,071","72,191.60","62,728.32"
2004/1/8,"10,760.98","10,888.61","10,727.80","10,837.65","10,782.25","10,378.00","10,464.34","80,307","61,030.40","61,591.72"
2004/1/7,"10,835.90","10,852.06","10,710.30","10,757.82","10,714.84","10,348.52","10,462.67","64,882","55,439.00","60,286.00"
2004/1/6,"10,918.48","10,945.30","10,790.60","10,813.99","10,646.76","10,324.74","10,459.85","76,731","53,539.20","59,729.28"
2004/1/5,"10,787.83","10,862.35","10,785.87","10,825.17","10,557.03","10,297.98","10,460.42","43,967","47,141.00","59,013.72"
2003/12/30,"10,617.62","10,681.28","10,609.58","10,676.64","10,466.25","10,263.38","10,461.71","39,265","49,326.20","59,827.40"
2003/12/29,"10,454.69","10,574.94","10,454.69","10,500.62","10,405.43","10,230.43","10,461.80","52,350","52,270.80","61,000.72"
2003/12/26,"10,367.13","10,417.41","10,336.08","10,417.41","10,362.21","10,205.03","10,463.81","55,383","54,248.60","61,892.96"
2003/12/25,"10,347.75","10,367.68","10,311.60","10,365.35","10,299.53","10,172.92","10,466.87","44,740","54,690.00","62,524.28"
2003/12/24,"10,397.86","10,400.25","10,326.17","10,371.27","10,244.99","10,154.18","10,471.54","54,893","58,142.60","63,956.44"
2003/12/22,"10,248.81","10,386.44","10,248.62","10,372.51","10,225.05","10,130.81","10,475.79","53,988","58,818.00","64,796.64"
2003/12/19,"10,215.71","10,305.81","10,213.21","10,284.54","10,248.71","10,122.59","10,479.76","62,239","63,229.20","65,826.56"
2003/12/18,"10,096.80","10,173.68","10,073.26","10,104.00","10,225.73","10,124.71","10,480.55","57,590","70,361.60","65,892.28"
2003/12/17,"10,276.19","10,280.08","10,058.34","10,092.64","10,219.96","10,129.60","10,482.16","62,003","70,627.40","66,376.20"
2003/12/16,"10,352.04","10,352.04","10,222.88","10,271.60","10,183.54","10,134.18","10,485.05","58,270","70,239.80","67,518.08"
2003/12/15,"10,308.34","10,490.77","10,308.34","10,490.77","10,154.08","10,143.50","10,485.86","76,044","70,619.80","67,739.44"
2003/12/12,"10,139.69","10,228.22","10,085.85","10,169.66","10,064.99","10,149.02","10,483.00","97,901","67,457.20","67,405.52"
2003/12/11,"9,972.58","10,088.11","9,951.34","10,075.14","10,105.75","10,164.33","10,484.49","58,919","59,450.20","66,990.08"
2003/12/10,"10,053.17","10,053.17","9,859.00","9,910.56","10,176.72","10,194.83","10,488.32","60,065","61,340.60","67,812.52"
2003/12/9,"10,107.26","10,158.65","10,004.71","10,124.28","10,259.89","10,232.32","10,493.41","60,170","60,993.20","68,529.84"
2003/12/8,"10,281.25","10,293.74","10,013.59","10,045.34","10,317.06","10,249.74","10,494.08","60,231","62,686.00","68,694.24"
2003/12/5,"10,406.47","10,456.78","10,333.64","10,373.46","10,388.65","10,275.74","10,493.91","57,866","63,971.00","69,266.44"
2003/12/4,"10,341.71","10,449.54","10,339.89","10,429.99","10,334.07","10,290.37","10,487.11","68,371","61,930.60","70,223.28"
2003/12/3,"10,412.24","10,485.47","10,326.39","10,326.39","10,280.75","10,295.62","10,480.22","58,328","58,449.20","69,939.72"
2003/12/2,"10,452.64","10,552.35","10,373.95","10,410.15","10,244.44","10,300.72","10,472.58","68,634","58,552.00","69,972.20"
2003/12/1,"10,006.13","10,439.00","9,911.92","10,403.27","10,154.45","10,297.75","10,461.30","66,656","57,687.00","70,432.32"
2003/11/28,"10,144.43","10,144.43","10,033.47","10,100.57","10,044.36","10,295.02","10,449.10","47,664","58,075.40","71,645.36"
2003/11/27,"10,155.28","10,173.60","10,075.23","10,163.38","9,997.38","10,326.58","10,438.79","50,964","63,473.80","73,040.24"
2003/11/26,"9,965.54","10,161.79","9,965.54","10,144.83","9,887.63","10,361.31","10,426.82","58,842","67,514.20","75,232.56"
2003/11/25,"9,976.13","10,064.45","9,959.51","9,960.20","9,838.07","10,401.98","10,415.87","64,309","71,854.60","77,255.64"
2003/11/21,"9,804.44","9,888.93","9,758.34","9,852.83","9,803.40","10,445.09","10,408.17","68,598","74,172.40","78,522.08"
2003/11/20,"9,722.07","9,883.89","9,653.76","9,865.70","9,866.24","10,491.99","10,402.84","74,656","76,400.00","80,343.60"
2003/11/19,"9,804.09","9,804.70","9,614.60","9,614.60","9,960.64","10,533.36","10,399.45","71,166","74,245.20","81,666.32"
2003/11/18,"9,790.92","9,906.88","9,678.78","9,897.05","10,082.96","10,587.43","10,398.77","80,544","73,949.60","82,675.24"
2003/11/17,"10,077.88","10,077.88","9,756.50","9,786.83","10,144.96","10,622.99","10,395.24","75,898","75,950.80","83,617.40"
2003/11/14,"10,338.20","10,354.84","10,164.12","10,167.06","10,288.50","10,652.77","10,395.87","79,736","73,532.00","83,234.72"
2003/11/13,"10,345.21","10,431.41","10,277.54","10,337.67","10,380.89","10,667.78","10,391.51","63,882","71,124.00","83,046.88"
2003/11/12,"10,252.57","10,328.91","10,155.64","10,226.22","10,423.81","10,687.08","10,382.32","69,688","75,850.60","83,139.04"
2003/11/11,"10,407.80","10,407.80","10,112.10","10,207.04","10,546.08","10,707.64","10,374.91","90,550","77,809.00","84,609.76"
2003/11/10,"10,592.35","10,617.98","10,481.07","10,504.54","10,674.26","10,727.73","10,367.02","63,804","75,298.60","85,574.28"
2003/11/7,"10,583.12","10,641.50","10,479.25","10,628.98","10,685.27","10,731.29","10,353.44","67,696","75,393.80","87,692.32"
2003/11/6,"10,825.14","10,825.14","10,537.13","10,552.30","10,698.59","10,720.58","10,338.76","87,515","76,761.80","88,213.84"
2003/11/5,"10,816.23","10,837.54","10,668.39","10,837.54","10,735.97","10,707.25","10,324.71","79,480","75,616.20","87,085.28"
2003/11/4,"10,693.66","10,869.35","10,693.66","10,847.97","10,680.67","10,682.93","10,310.03","77,998","71,976.60","86,290.08"
2003/10/31,"10,708.04","10,774.11","10,521.40","10,559.59","10,601.90","10,661.75","10,295.40","64,280","68,205.00","86,119.16"
2003/10/30,"10,702.94","10,761.62","10,638.89","10,695.56","10,557.12","10,651.77","10,284.68","74,536","71,376.40","86,919.32"
2003/10/29,"10,653.54","10,791.75","10,653.54","10,739.22","10,485.04","10,644.04","10,270.54","81,787","75,865.60","88,575.88"
2003/10/28,"10,490.29","10,592.05","10,456.85","10,561.01","10,515.12","10,633.47","10,260.10","61,282","76,015.40","90,158.60"
2003/10/27,"10,360.86","10,483.34","10,349.76","10,454.12","10,609.22","10,648.57","10,252.50","59,140","84,913.40","92,328.48"
2003/10/24,"10,402.67","10,480.53","10,186.77","10,335.70","10,750.74","10,671.74","10,245.09","80,137","94,969.20","93,461.28"
2003/10/23,"10,754.01","10,754.01","10,304.29","10,335.16","10,891.18","10,697.91","10,237.88","96,982","98,135.80","94,890.68"
2003/10/22,"11,060.55","11,060.85","10,883.77","10,889.62","11,029.17","10,719.99","10,227.38","82,536","101,566.60","94,731.36"
2003/10/21,"11,234.31","11,238.63","10,996.54","11,031.52","11,031.24","10,712.92","10,210.52","105,772","106,604.20","96,476.88"
2003/10/20,"10,988.48","11,210.94","10,875.27","11,161.71","11,018.22","10,693.51","10,191.33","109,419","104,727.60","95,090.36"
2003/10/17,"11,057.22","11,112.29","10,977.90","11,037.89","10,943.09","10,681.29","10,166.22","95,970","103,663.40","94,299.16"
2003/10/16,"10,917.47","11,025.15","10,831.76","11,025.15","10,841.80","10,676.66","10,140.16","114,136","97,735.60","94,193.40"
2003/10/15,"10,997.61","10,997.61","10,856.42","10,899.95","10,745.21","10,663.00","10,114.54","107,724","89,916.40","92,099.40"
2003/10/14,"10,873.30","11,031.73","10,863.06","10,966.43","10,729.28","10,653.04","10,088.19","96,389","81,608.80","90,744.32"
2003/10/10,"10,569.72","10,852.42","10,569.72","10,786.04","10,684.03","10,640.26","10,061.07","104,098","83,622.20","90,514.64"
2003/10/9,"10,550.41","10,598.96","10,485.60","10,531.44","10,668.68","10,637.44","10,036.18","66,331","85,735.20","90,107.52"
2003/10/8,"10,757.62","10,797.80","10,511.42","10,542.20","10,681.09","10,643.79","10,017.58","75,040","95,820.00","91,570.72"
2003/10/7,"10,761.71","10,820.33","10,697.83","10,820.33","10,644.90","10,648.91","9,998.63","66,186","96,958.80","92,583.28"
2003/10/6,"10,813.56","10,905.19","10,719.91","10,740.14","10,524.65","10,629.84","9,975.83","106,456","95,581.80","93,366.72"
2003/10/3,"10,618.08","10,726.92","10,583.51","10,709.29","10,422.53","10,609.24","9,953.87","114,663","86,210.60","92,507.44"
2003/10/2,"10,476.58","10,620.62","10,465.89","10,593.53","10,344.36","10,593.23","9,931.52","116,755","78,023.00","91,981.76"
2003/10/1,"10,232.57","10,361.24","10,173.54","10,361.24","10,287.66","10,582.79","9,908.13","80,734","71,528.80","90,767.88"
2003/9/30,"10,294.75","10,420.76","10,219.05","10,219.05","10,315.87","10,579.41","9,889.73","59,301","78,572.00","90,033.48"
2003/9/29,"10,303.26","10,309.17","10,148.36","10,229.57","10,367.08","10,581.89","9,872.39","59,600","90,982.80","91,285.88"
2003/9/26,"10,217.23","10,366.21","10,213.75","10,318.44","10,508.85","10,587.22","9,854.53","73,725","102,168.60","93,242.68"
2003/9/25,"10,350.03","10,371.69","10,225.48","10,310.04","10,651.83","10,586.16","9,834.14","84,284","104,915.60","94,592.64"
